productid,date,saleprice
284,12/6/09,134.56
2179,12/6/09,334.32
2980,12/6/09,61.11
3586,12/6/09,35.89
4223,12/6/09,336.08
4490,12/6/09,155.14
10648,12/6/09,213.62
14020,12/6/09,157.25
14284,12/6/09,209.66
15489,12/6/09,40.68
16296,12/6/09,289.18
17673,12/6/09,29.13
18764,12/6/09,174.69
19521,12/6/09,15.79
19605,12/6/09,35.77
1045,12/7/09,246.65
3974,12/7/09,5.11
5260,12/7/09,211.67
6867,12/7/09,122.79
15122,12/7/09,106.8
15564,12/7/09,360.07
21259,12/7/09,1.15
23290,12/7/09,101.36
24038,12/7/09,200.45
212,12/8/09,76.56
685,12/8/09,349.79
3151,12/8/09,287.21
3969,12/8/09,6.6
5483,12/8/09,92.44
7930,12/8/09,287.11
10467,12/8/09,444.68
18542,12/8/09,336.22
24075,12/8/09,233.44
486,12/9/09,84.97
4184,12/9/09,150
4267,12/9/09,210.48
6088,12/9/09,252.94
7480,12/9/09,231.66
8135,12/9/09,240.14
8711,12/9/09,142.99
9303,12/9/09,308.93
13931,12/9/09,279.41
14973,12/9/09,249.19
15340,12/9/09,39.77
16056,12/9/09,351.54
17423,12/9/09,97.78
19829,12/9/09,294.13
24296,12/9/09,113.88
24384,12/9/09,325.84
265,12/10/09,393.05
1763,12/10/09,415.04
1832,12/10/09,304.82
3937,12/10/09,223
5324,12/10/09,369.15
9969,12/10/09,143.79
11167,12/10/09,22.87
11188,12/10/09,108.63
12078,12/10/09,123.03
12564,12/10/09,321.68
15520,12/10/09,212.98
16304,12/10/09,56.99
17748,12/10/09,57.54
18848,12/10/09,473.95
20390,12/10/09,191.15
20778,12/10/09,266.98
21729,12/10/09,247.89
1357,12/11/09,91.61
1795,12/11/09,295.28
3614,12/11/09,222.79
6258,12/11/09,164.66
8378,12/11/09,62.9
10451,12/11/09,70.38
11810,12/11/09,73.23
13297,12/11/09,182.67
13438,12/11/09,70.91
19479,12/11/09,88.35
23681,12/11/09,185.57
24313,12/11/09,328.57
25284,12/11/09,2263.9
853,12/12/09,158.6
7381,12/12/09,255.43
10808,12/12/09,106.62
15685,12/12/09,126.59
18005,12/12/09,459.38
21969,12/12/09,153.91
1409,12/13/09,57.02
3892,12/13/09,379
4877,12/13/09,409.27
7841,12/13/09,208.2
8064,12/13/09,137.15
9970,12/13/09,197.14
10267,12/13/09,72.19
12228,12/13/09,163.43
13569,12/13/09,267.56
14801,12/13/09,128.26
17252,12/13/09,14.93
21267,12/13/09,330.98
22906,12/13/09,113.63
23061,12/13/09,129.23
442,12/14/09,23
827,12/14/09,318.77
1697,12/14/09,54.21
2713,12/14/09,84.38
2981,12/14/09,85.84
4269,12/14/09,419.18
6355,12/14/09,5.37
7402,12/14/09,111.19
8826,12/14/09,180.12
9269,12/14/09,157.01
10073,12/14/09,152.05
11204,12/14/09,212.79
12281,12/14/09,407.37
14254,12/14/09,307.15
15768,12/14/09,70.37
16783,12/14/09,155.91
18649,12/14/09,67.84
18810,12/14/09,27.67
20635,12/14/09,113.42
22964,12/14/09,50.55
24381,12/14/09,59.73
2129,12/15/09,207.96
2458,12/15/09,90.96
4159,12/15/09,155.74
7521,12/15/09,225.11
8016,12/15/09,79.07
8072,12/15/09,244.91
8262,12/15/09,297.33
10267,12/15/09,77.4
11830,12/15/09,63.63
25013,12/15/09,6671.75
4701,12/16/09,5.1
4849,12/16/09,82.01
8991,12/16/09,283.32
15522,12/16/09,94.98
15968,12/16/09,222.71
16247,12/16/09,455.75
17753,12/16/09,142.55
2514,12/17/09,238.7
5101,12/17/09,234.55
5701,12/17/09,113.67
8180,12/17/09,41.84
8611,12/17/09,147.34
11908,12/17/09,398.92
17595,12/17/09,409.7
18500,12/17/09,51.96
19563,12/17/09,71.67
20472,12/17/09,207.12
992,12/18/09,223.84
1183,12/18/09,204.3
4972,12/18/09,299.58
5629,12/18/09,417.48
9655,12/18/09,430.47
15867,12/18/09,133.02
16941,12/18/09,33.99
17942,12/18/09,24.13
22918,12/18/09,4.53
2535,12/19/09,255.09
5085,12/19/09,367.29
7224,12/19/09,63.81
8126,12/19/09,160.08
8429,12/19/09,103.77
12139,12/19/09,417.12
14067,12/19/09,20.99
15243,12/19/09,77.19
16762,12/19/09,112.96
17830,12/19/09,137.31
312,12/20/09,72.18
4219,12/20/09,9.43
5761,12/20/09,184.39
7485,12/20/09,136.07
7695,12/20/09,46.27
9638,12/20/09,39.68
9831,12/20/09,454.38
12100,12/20/09,189.83
13341,12/20/09,148.55
13763,12/20/09,36.59
14249,12/20/09,231.21
14904,12/20/09,148.05
19300,12/20/09,273.61
23594,12/20/09,243.07
668,12/21/09,275.89
3775,12/21/09,299.65
5363,12/21/09,36.98
5435,12/21/09,185.11
7607,12/21/09,334.34
8744,12/21/09,159.41
11860,12/21/09,73.13
12284,12/21/09,305.62
12908,12/21/09,76.59
15300,12/21/09,81.48
16369,12/21/09,13.5
17914,12/21/09,98.24
18441,12/21/09,344.36
19638,12/21/09,182.6
19934,12/21/09,32.83
22999,12/21/09,175.41
24838,12/21/09,348.06
3669,12/22/09,164.27
3868,12/22/09,252.32
3897,12/22/09,360.64
6254,12/22/09,223.63
6350,12/22/09,188.22
8673,12/22/09,383.46
10218,12/22/09,62.67
17892,12/22/09,153.52
21173,12/22/09,443.03
21289,12/22/09,52.83
4068,12/23/09,91.42
4631,12/23/09,88.73
6083,12/23/09,198.19
7534,12/23/09,483.59
8159,12/23/09,39.63
11228,12/23/09,56.92
13183,12/23/09,133.32
22218,12/23/09,172.74
22790,12/23/09,275.7
22926,12/23/09,170.57
22980,12/23/09,158.68
2427,12/24/09,26.86
5028,12/24/09,32.68
7692,12/24/09,116.01
8377,12/24/09,290.62
10047,12/24/09,226.92
11995,12/24/09,416.96
13082,12/24/09,20.51
13191,12/24/09,78.94
20542,12/24/09,50.61
53,12/25/09,218.57
1840,12/25/09,56.95
4323,12/25/09,136.47
4642,12/25/09,61.16
5000,12/25/09,367.22
6962,12/25/09,279.2
7829,12/25/09,36.65
8205,12/25/09,53.48
8703,12/25/09,453.91
9463,12/25/09,133.23
12741,12/25/09,11.85
14883,12/25/09,13.66
17710,12/25/09,154.32
19241,12/25/09,197.75
22732,12/25/09,341.15
2276,12/26/09,374.8
3011,12/26/09,69.28
4320,12/26/09,151.71
8024,12/26/09,214.3
8180,12/26/09,43.29
10223,12/26/09,200.98
10891,12/26/09,193.48
10950,12/26/09,137.26
19344,12/26/09,267.07
2456,12/27/09,67.05
3170,12/27/09,327.87
4478,12/27/09,3.2
9472,12/27/09,297.24
12458,12/27/09,187.22
14161,12/27/09,82.3
16283,12/27/09,134.03
16437,12/27/09,179.5
19086,12/27/09,41.21
19422,12/27/09,128.28
22238,12/27/09,225.11
25161,12/27/09,3383.17
1518,12/28/09,148.93
2057,12/28/09,350.43
3422,12/28/09,152.84
4454,12/28/09,78.53
4648,12/28/09,28.21
6221,12/28/09,274.26
6342,12/28/09,108.9
7764,12/28/09,230.45
8626,12/28/09,12.18
11283,12/28/09,37.11
12145,12/28/09,88.02
12453,12/28/09,92.12
13272,12/28/09,22.82
13894,12/28/09,111.94
16059,12/28/09,310.97
19736,12/28/09,437.23
25171,12/28/09,7382.77
3458,12/29/09,137.85
3530,12/29/09,220.22
4770,12/29/09,12.89
5826,12/29/09,30.43
6063,12/29/09,78.07
6895,12/29/09,406.81
7579,12/29/09,91.24
9336,12/29/09,116.67
15676,12/29/09,29.47
15819,12/29/09,378.08
18456,12/29/09,63.29
18568,12/29/09,387.16
18817,12/29/09,121.07
19054,12/29/09,343.53
24079,12/29/09,91.12
24393,12/29/09,297.92
4308,12/30/09,459.34
4377,12/30/09,134.27
4840,12/30/09,89.73
5462,12/30/09,54.9
5754,12/30/09,306.88
5842,12/30/09,229.09
6185,12/30/09,138.74
6202,12/30/09,174.23
11115,12/30/09,34.86
12455,12/30/09,221.36
15548,12/30/09,198.72
15654,12/30/09,304.8
18824,12/30/09,105.49
22665,12/30/09,167.82
517,12/31/09,416.71
1298,12/31/09,297.57
1800,12/31/09,377.59
2704,12/31/09,109.3
3832,12/31/09,155.32
4730,12/31/09,175.47
7533,12/31/09,259.62
7637,12/31/09,63.65
8082,12/31/09,129.22
8586,12/31/09,93.58
9713,12/31/09,30.66
12589,12/31/09,370.3
17342,12/31/09,99.27
18789,12/31/09,438.87
19893,12/31/09,254.37
24623,12/31/09,7.32
2649,1/1/10,113.77
3327,1/1/10,217.8
7711,1/1/10,208.04
7801,1/1/10,164.94
11938,1/1/10,67.2
12363,1/1/10,29.67
13112,1/1/10,107.07
15045,1/1/10,443.94
16763,1/1/10,46.34
17588,1/1/10,400.46
19796,1/1/10,266.19
22384,1/1/10,312.03
23652,1/1/10,56.09
415,1/2/10,352.44
3733,1/2/10,81.62
4207,1/2/10,253.18
6083,1/2/10,161.47
6753,1/2/10,369.01
8083,1/2/10,360.93
8215,1/2/10,299.15
9275,1/2/10,208.59
10969,1/2/10,395.94
12807,1/2/10,175.07
16893,1/2/10,432.72
17283,1/2/10,423.91
20300,1/2/10,228.56
21624,1/2/10,150.27
21784,1/2/10,242.46
518,1/3/10,72.23
617,1/3/10,190.07
1336,1/3/10,77.08
1363,1/3/10,239.73
2787,1/3/10,71.8
5596,1/3/10,121.57
8521,1/3/10,111.54
9225,1/3/10,244.13
11498,1/3/10,147.65
16531,1/3/10,55.96
18199,1/3/10,262.81
23540,1/3/10,162.4
24494,1/3/10,287.43
632,1/4/10,196.31
793,1/4/10,116.02
1515,1/4/10,93.83
2476,1/4/10,10.09
2854,1/4/10,69.58
4476,1/4/10,154.64
8941,1/4/10,103.56
16079,1/4/10,115.35
16244,1/4/10,95.52
16735,1/4/10,87.96
16865,1/4/10,98.87
21153,1/4/10,323.8
21600,1/4/10,87.52
21825,1/4/10,24.31
21951,1/4/10,47.32
774,1/5/10,479.7
2375,1/5/10,306.47
4344,1/5/10,1.26
5192,1/5/10,181.48
7673,1/5/10,24.93
8355,1/5/10,109.44
10598,1/5/10,1.12
12494,1/5/10,72.29
16402,1/5/10,60.73
19602,1/5/10,52.55
19777,1/5/10,287.93
20055,1/5/10,76.61
23706,1/5/10,21.3
25191,1/5/10,6354.73
1093,1/6/10,205.69
1248,1/6/10,118.39
3035,1/6/10,216.87
4051,1/6/10,235.43
5769,1/6/10,125.3
8246,1/6/10,195.17
8488,1/6/10,232.06
16771,1/6/10,42.01
17595,1/6/10,414.72
17914,1/6/10,138.26
22224,1/6/10,150.94
25055,1/6/10,3846.38
719,1/7/10,448.49
4353,1/7/10,103.94
7232,1/7/10,35.34
9977,1/7/10,271.04
13569,1/7/10,247.94
19918,1/7/10,122.91
22771,1/7/10,133.9
7142,1/8/10,346.84
8193,1/8/10,65.75
15319,1/8/10,181.27
15942,1/8/10,416.37
17689,1/8/10,119.12
20059,1/8/10,278.44
20209,1/8/10,62.74
22470,1/8/10,347.03
624,1/9/10,73.76
2229,1/9/10,214.44
4953,1/9/10,227.5
5278,1/9/10,97.52
6439,1/9/10,41.92
7560,1/9/10,2.08
12259,1/9/10,106.68
12639,1/9/10,2.96
13362,1/9/10,63.8
17380,1/9/10,26.35
19577,1/9/10,172.5
20204,1/9/10,14.8
21217,1/9/10,359.07
24208,1/9/10,64.47
24849,1/9/10,375.11
436,1/10/10,181.07
2065,1/10/10,68.73
3301,1/10/10,63.38
4011,1/10/10,44.92
4310,1/10/10,140.04
6655,1/10/10,236.36
7622,1/10/10,90.3
11682,1/10/10,419.9
13367,1/10/10,314.2
14412,1/10/10,174.11
14587,1/10/10,226.37
18298,1/10/10,485.18
1623,1/11/10,208.23
2853,1/11/10,35.03
5826,1/11/10,20.67
5859,1/11/10,275.19
7374,1/11/10,399.15
8393,1/11/10,202.78
11074,1/11/10,187.94
15993,1/11/10,150.1
18554,1/11/10,332.05
20075,1/11/10,317.34
20893,1/11/10,30.58
22872,1/11/10,155.8
24011,1/11/10,131.08
3042,1/12/10,71.94
4261,1/12/10,367.77
4296,1/12/10,294.28
4943,1/12/10,79.76
18410,1/12/10,48.24
20226,1/12/10,260.6
22762,1/12/10,69.96
327,1/13/10,131.03
340,1/13/10,137.35
821,1/13/10,122.87
1495,1/13/10,62.66
2866,1/13/10,264.52
3582,1/13/10,393.3
3695,1/13/10,241.19
4084,1/13/10,167.05
8520,1/13/10,109.84
9202,1/13/10,199.1
9827,1/13/10,291.78
10890,1/13/10,177.29
12412,1/13/10,178.45
13435,1/13/10,204.67
14207,1/13/10,181.81
14294,1/13/10,20.79
15699,1/13/10,110.43
18147,1/13/10,26.91
19451,1/13/10,0.67
20639,1/13/10,329.14
21602,1/13/10,257.5
23469,1/13/10,229.89
4281,1/14/10,231.74
6843,1/14/10,122.26
8643,1/14/10,375.86
9121,1/14/10,7.53
10612,1/14/10,283.34
11251,1/14/10,59.85
19976,1/14/10,109.6
25179,1/14/10,1103.79
1051,1/15/10,23.55
1275,1/15/10,71.96
1367,1/15/10,404.69
2510,1/15/10,167.69
4684,1/15/10,38.12
8625,1/15/10,20.7
11208,1/15/10,117.62
14571,1/15/10,50.4
20175,1/15/10,368.06
20821,1/15/10,77.77
385,1/16/10,298.49
534,1/16/10,460.77
2684,1/16/10,361.36
3819,1/16/10,89.27
4176,1/16/10,205.54
6375,1/16/10,3.28
6579,1/16/10,244.67
12527,1/16/10,353.29
15462,1/16/10,95.01
19402,1/16/10,76.05
531,1/17/10,27.72
3308,1/17/10,67.18
6236,1/17/10,29.53
8931,1/17/10,57.57
16979,1/17/10,375.63
18582,1/17/10,39.33
242,1/18/10,128.74
435,1/18/10,49.82
2182,1/18/10,410.75
3608,1/18/10,94.49
3935,1/18/10,264.57
4897,1/18/10,32.99
7174,1/18/10,167.41
7697,1/18/10,10.04
7779,1/18/10,239.03
11314,1/18/10,48.83
12533,1/18/10,298.64
14717,1/18/10,91.07
16603,1/18/10,93.6
17510,1/18/10,432.21
18685,1/18/10,267.42
18881,1/18/10,36.9
18885,1/18/10,59.17
21181,1/18/10,431.57
22019,1/18/10,395.4
2539,1/19/10,42.41
6567,1/19/10,194.7
7888,1/19/10,463.36
8258,1/19/10,259.04
8327,1/19/10,138.53
8692,1/19/10,242.27
9566,1/19/10,15.14
11790,1/19/10,79.36
21148,1/19/10,250.92
21260,1/19/10,29.86
32,1/20/10,37.87
2126,1/20/10,105.25
3997,1/20/10,171.03
4184,1/20/10,160
4214,1/20/10,468.16
4847,1/20/10,143.94
5904,1/20/10,111.6
6315,1/20/10,132.04
6767,1/20/10,293.22
6926,1/20/10,294.41
11034,1/20/10,451.05
13050,1/20/10,462.65
18352,1/20/10,39.45
225,1/21/10,99.23
1311,1/21/10,94.4
2027,1/21/10,124.78
3903,1/21/10,401.78
6355,1/21/10,3.31
7795,1/21/10,263.74
7892,1/21/10,185.97
12617,1/21/10,5.89
13621,1/21/10,33.47
18992,1/21/10,202.98
22447,1/21/10,343.78
22983,1/21/10,89.14
24973,1/21/10,23.01
2953,1/22/10,35.39
4521,1/22/10,31.4
5479,1/22/10,76.05
6098,1/22/10,34.77
6302,1/22/10,286.58
7414,1/22/10,92.28
8462,1/22/10,428.81
8508,1/22/10,27.24
8721,1/22/10,188.76
9706,1/22/10,478.58
14251,1/22/10,33.91
17585,1/22/10,271.37
22014,1/22/10,35.76
24593,1/22/10,278.53
3957,1/23/10,104.4
4699,1/23/10,55.47
4854,1/23/10,22.96
5218,1/23/10,96.19
6765,1/23/10,91.06
14252,1/23/10,182.24
18805,1/23/10,226.71
22402,1/23/10,152.49
24490,1/23/10,253.26
1933,1/24/10,241.94
3192,1/24/10,96.54
5570,1/24/10,151.18
6208,1/24/10,132.05
6903,1/24/10,26.07
8151,1/24/10,217.61
13653,1/24/10,83.29
15813,1/24/10,357.16
17563,1/24/10,389.02
21743,1/24/10,106.67
208,1/25/10,170.92
3132,1/25/10,378.38
9512,1/25/10,91.18
9537,1/25/10,346.06
10864,1/25/10,129.78
13227,1/25/10,190.7
13436,1/25/10,6.38
13751,1/25/10,12.68
14368,1/25/10,128.49
17323,1/25/10,72.71
21167,1/25/10,324.74
24447,1/25/10,97.4
24736,1/25/10,27.63
25158,1/25/10,4714.15
514,1/26/10,364.31
1465,1/26/10,127.42
1822,1/26/10,221.09
2615,1/26/10,145.71
3081,1/26/10,184.99
3304,1/26/10,12.86
5540,1/26/10,74.48
9566,1/26/10,19.12
9939,1/26/10,84.05
13544,1/26/10,3.14
18912,1/26/10,99.17
23056,1/26/10,128.99
24982,1/26/10,226.04
407,1/27/10,128.71
1381,1/27/10,101.04
3726,1/27/10,32.04
8297,1/27/10,110.51
9087,1/27/10,209.86
11230,1/27/10,236.31
14978,1/27/10,255.58
15069,1/27/10,140.28
15526,1/27/10,238.99
19124,1/27/10,119.01
21088,1/27/10,277.94
22328,1/27/10,0.55
3123,1/28/10,256.18
4816,1/28/10,401.77
8717,1/28/10,384.98
9546,1/28/10,371.18
9785,1/28/10,118.69
12549,1/28/10,202.68
14296,1/28/10,333.43
15857,1/28/10,218.52
16256,1/28/10,179.14
20648,1/28/10,118.1
20925,1/28/10,161.9
21287,1/28/10,24.32
24718,1/28/10,212.51
24988,1/28/10,88.73
25089,1/28/10,8665.07
3046,1/29/10,4.5
3362,1/29/10,425.78
4363,1/29/10,474.95
9351,1/29/10,364.37
10515,1/29/10,42.02
12852,1/29/10,34.03
12888,1/29/10,12.16
13880,1/29/10,443.98
16028,1/29/10,230.74
17814,1/29/10,250.85
21532,1/29/10,298.6
23270,1/29/10,317.22
23301,1/29/10,135.53
23843,1/29/10,90.79
3200,1/30/10,263.66
4159,1/30/10,155.74
7371,1/30/10,115.07
10829,1/30/10,491.47
13478,1/30/10,249.5
15983,1/30/10,153.05
16849,1/30/10,379.68
18732,1/30/10,300.17
23030,1/30/10,266.15
5265,1/31/10,100.33
6717,1/31/10,128.18
6751,1/31/10,48.88
7064,1/31/10,323.17
7665,1/31/10,298.5
9021,1/31/10,54.22
12608,1/31/10,61.78
14499,1/31/10,196.34
15340,1/31/10,36.99
16616,1/31/10,116.38
17711,1/31/10,66.99
21453,1/31/10,63.4
21755,1/31/10,48.55
2025,2/1/10,112.85
3371,2/1/10,176.65
5880,2/1/10,76.04
6014,2/1/10,88.1
8256,2/1/10,281.81
19199,2/1/10,82.59
20396,2/1/10,150.6
20806,2/1/10,341.12
22258,2/1/10,257.69
651,2/2/10,41.94
804,2/2/10,335.44
3142,2/2/10,47.62
3384,2/2/10,290.59
5024,2/2/10,76.57
7050,2/2/10,152.91
7186,2/2/10,144.04
8518,2/2/10,176.34
9285,2/2/10,92.06
13529,2/2/10,216.06
18200,2/2/10,116.34
21788,2/2/10,281.56
22122,2/2/10,259.21
22999,2/2/10,201.04
24416,2/2/10,28.53
3000,2/3/10,117.39
5117,2/3/10,276.44
7268,2/3/10,57.96
9081,2/3/10,412.58
9543,2/3/10,300.04
12683,2/3/10,118.54
14049,2/3/10,259.8
15877,2/3/10,98.98
17257,2/3/10,251.23
22252,2/3/10,260.97
1243,2/4/10,224.87
3176,2/4/10,72.14
3382,2/4/10,20.83
8606,2/4/10,23.69
9669,2/4/10,161.94
10156,2/4/10,311.43
11039,2/4/10,252.35
13697,2/4/10,119.29
14099,2/4/10,200.82
17281,2/4/10,74.57
18518,2/4/10,338.59
22188,2/4/10,90.27
22690,2/4/10,79.34
23444,2/4/10,466.04
907,2/5/10,328.05
4089,2/5/10,236.1
4543,2/5/10,88.19
4806,2/5/10,274.48
5672,2/5/10,272.04
7860,2/5/10,340.02
13054,2/5/10,271.12
15092,2/5/10,120.72
15763,2/5/10,177.1
17725,2/5/10,36.51
18517,2/5/10,247
19858,2/5/10,104.96
22977,2/5/10,417.14
23042,2/5/10,224.14
3871,2/6/10,258.01
4405,2/6/10,122.04
6401,2/6/10,77.44
6670,2/6/10,198.81
8665,2/6/10,48.07
9081,2/6/10,405.21
9270,2/6/10,380.13
10100,2/6/10,76.25
12695,2/6/10,52.96
16146,2/6/10,84.87
20696,2/6/10,106.83
23462,2/6/10,109.05
2522,2/7/10,87.35
2663,2/7/10,83.35
4445,2/7/10,37.23
5699,2/7/10,250.64
7016,2/7/10,230.74
7768,2/7/10,46.63
8995,2/7/10,178.4
12496,2/7/10,60.65
13821,2/7/10,229.59
16942,2/7/10,36.49
21176,2/7/10,153.71
3488,2/8/10,234.04
8171,2/8/10,368.23
9943,2/8/10,169.95
14300,2/8/10,207.03
16789,2/8/10,225.61
18125,2/8/10,56.09
19167,2/8/10,326.77
21298,2/8/10,241.21
3,2/9/10,123.8
1049,2/9/10,15.3
1900,2/9/10,12.82
2627,2/9/10,237.91
3028,2/9/10,30.36
4604,2/9/10,43.87
5414,2/9/10,82.2
6934,2/9/10,16.66
7267,2/9/10,156.54
9350,2/9/10,162.26
10100,2/9/10,71.35
13395,2/9/10,76.54
15073,2/9/10,192.96
819,2/10/10,27.67
7446,2/10/10,236.82
7550,2/10/10,259.16
7883,2/10/10,162.96
10269,2/10/10,299.07
11294,2/10/10,404.67
13657,2/10/10,82.22
14924,2/10/10,92.93
15256,2/10/10,211.97
17721,2/10/10,362.85
19035,2/10/10,353.94
19564,2/10/10,6.47
22380,2/10/10,327.83
400,2/11/10,204.54
4290,2/11/10,112.37
8697,2/11/10,209.29
11132,2/11/10,272.96
12914,2/11/10,376.63
14343,2/11/10,191.06
15975,2/11/10,230.44
16980,2/11/10,36.08
17652,2/11/10,11.88
19314,2/11/10,286.27
20904,2/11/10,141.61
24146,2/11/10,25.19
1357,2/12/10,72.03
2242,2/12/10,143.14
2426,2/12/10,191.3
2825,2/12/10,11.55
4227,2/12/10,27.3
4509,2/12/10,143.99
5109,2/12/10,144.74
6520,2/12/10,79.33
7868,2/12/10,64.65
9805,2/12/10,34.78
12049,2/12/10,176.76
12112,2/12/10,363
12509,2/12/10,218.69
12974,2/12/10,90.31
16391,2/12/10,4.37
18784,2/12/10,167.94
22439,2/12/10,46.59
785,2/13/10,14.26
1537,2/13/10,191.33
2078,2/13/10,419.67
4420,2/13/10,398.09
5950,2/13/10,146.52
7447,2/13/10,111.13
8136,2/13/10,455.11
8320,2/13/10,10.49
10621,2/13/10,58.05
10691,2/13/10,276.31
10775,2/13/10,52.12
12101,2/13/10,217.41
13770,2/13/10,296.75
14085,2/13/10,130.75
18681,2/13/10,92.24
18758,2/13/10,26.2
199,2/14/10,169.87
5777,2/14/10,172.42
5960,2/14/10,375.31
7714,2/14/10,189.64
8063,2/14/10,105.2
10883,2/14/10,3.23
11037,2/14/10,388.29
14920,2/14/10,133.89
18874,2/14/10,20.56
18949,2/14/10,224.55
20500,2/14/10,149.36
23084,2/14/10,317.22
23612,2/14/10,3.73
1887,2/15/10,104.59
4521,2/15/10,30.52
6672,2/15/10,355.09
8381,2/15/10,158.52
10121,2/15/10,67.91
10846,2/15/10,61.63
14106,2/15/10,110.46
14673,2/15/10,47.61
17045,2/15/10,309.38
22231,2/15/10,134.9
23498,2/15/10,175.14
23695,2/15/10,189.01
680,2/16/10,12.4
2959,2/16/10,58.42
3883,2/16/10,138.66
4751,2/16/10,71.88
4755,2/16/10,177.69
8840,2/16/10,146.75
13650,2/16/10,182.78
14469,2/16/10,213.39
15688,2/16/10,161.11
16368,2/16/10,151.72
19201,2/16/10,32.63
20045,2/16/10,126.64
22459,2/16/10,105.37
23018,2/16/10,96.86
2099,2/17/10,90.63
12853,2/17/10,75.01
14454,2/17/10,366.8
17541,2/17/10,148.49
23357,2/17/10,189.87
1670,2/18/10,105.15
1911,2/18/10,107.68
1934,2/18/10,433.13
7296,2/18/10,70.09
7512,2/18/10,261.17
10103,2/18/10,90.43
11876,2/18/10,265.04
13833,2/18/10,245.13
20462,2/18/10,12.76
21995,2/18/10,79.97
2587,2/19/10,205.01
3006,2/19/10,103.27
4574,2/19/10,114.35
6906,2/19/10,33.38
7158,2/19/10,344.15
7569,2/19/10,183.35
7962,2/19/10,84.63
8731,2/19/10,152.19
13065,2/19/10,17.94
14478,2/19/10,127.35
16303,2/19/10,86.87
18076,2/19/10,35.68
18803,2/19/10,23.7
21837,2/19/10,362.94
22621,2/19/10,97.72
24379,2/19/10,11.51
5014,2/20/10,159.84
6175,2/20/10,168.97
8028,2/20/10,315.42
8057,2/20/10,154.14
10567,2/20/10,177.95
11240,2/20/10,61.48
12408,2/20/10,7.53
15593,2/20/10,320.85
15679,2/20/10,280.64
16195,2/20/10,409.11
16506,2/20/10,336.32
16831,2/20/10,214
17974,2/20/10,207.31
18514,2/20/10,381.49
20230,2/20/10,296.82
21307,2/20/10,66.83
24842,2/20/10,494.83
710,2/21/10,24.56
741,2/21/10,221.8
2118,2/21/10,90.59
2872,2/21/10,112.17
3466,2/21/10,259.1
7744,2/21/10,145.08
8357,2/21/10,493.2
12816,2/21/10,17.62
14647,2/21/10,108.86
15066,2/21/10,59.38
15729,2/21/10,215.21
4554,2/22/10,129.69
5697,2/22/10,81.92
6590,2/22/10,177.98
6792,2/22/10,197.43
7381,2/22/10,236.28
7870,2/22/10,201.78
9465,2/22/10,0.99
9698,2/22/10,177.39
17254,2/22/10,244.4
18990,2/22/10,135.06
20783,2/22/10,195.29
24582,2/22/10,325.37
1179,2/23/10,24.28
2552,2/23/10,248.81
3248,2/23/10,65.43
6282,2/23/10,175.63
6395,2/23/10,228.45
8673,2/23/10,378.56
9527,2/23/10,23.6
9894,2/23/10,94.17
14772,2/23/10,26.19
15488,2/23/10,329.19
17966,2/23/10,265.07
18744,2/23/10,5.21
20424,2/23/10,290.36
22569,2/23/10,263.92
23871,2/23/10,324.71
1024,2/24/10,258.16
2533,2/24/10,207.88
5213,2/24/10,286.33
5495,2/24/10,88.16
6722,2/24/10,243.35
6974,2/24/10,52.48
7954,2/24/10,298.54
8909,2/24/10,44.09
9231,2/24/10,19.68
10929,2/24/10,29.25
11506,2/24/10,225.79
12321,2/24/10,66.78
13122,2/24/10,447.23
15010,2/24/10,96.9
17473,2/24/10,421.23
18354,2/24/10,24.1
21351,2/24/10,112.56
21477,2/24/10,326.48
24146,2/24/10,25.72
169,2/25/10,5.38
410,2/25/10,254.58
945,2/25/10,100.82
2911,2/25/10,110.87
4045,2/25/10,119.45
6002,2/25/10,21.65
8019,2/25/10,31.93
8921,2/25/10,70.59
9591,2/25/10,258.02
10413,2/25/10,73.3
10756,2/25/10,159.05
10885,2/25/10,212.85
12036,2/25/10,152.39
17797,2/25/10,190.38
18889,2/25/10,235.62
21134,2/25/10,194.55
21186,2/25/10,196.05
21547,2/25/10,266.08
22403,2/25/10,167.4
23306,2/25/10,15.96
1836,2/26/10,214.02
2576,2/26/10,2.4
2918,2/26/10,246.98
4376,2/26/10,33.78
4875,2/26/10,77.85
7601,2/26/10,30.63
14277,2/26/10,159.78
18706,2/26/10,381.04
19861,2/26/10,116.24
23775,2/26/10,32.88
